object name,mpageid,has on the left,has on the right,has on the top,has on the bottom,has in the center
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726474,,,,,http://www.wikidata.org/entity/Q3962
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726474,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726474,,,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726474,,http://www.wikidata.org/entity/Q5,http://www.wikidata.org/entity/Q5,,
backpack,http://commons.wikimedia.org/wiki/Special:EntityData/M87726474,,,,,http://www.wikidata.org/entity/Q5843
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,http://www.wikidata.org/entity/Q3962,,,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,http://www.wikidata.org/entity/Q3962,,,http://www.wikidata.org/entity/Q3962,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,,http://www.wikidata.org/entity/Q3962
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,,http://www.wikidata.org/entity/Q5
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,,http://www.wikidata.org/entity/Q3962
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,http://www.wikidata.org/entity/Q15026,,,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,,http://www.wikidata.org/entity/Q3962
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,http://www.wikidata.org/entity/Q5,,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,http://www.wikidata.org/entity/Q3962,,,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,,http://www.wikidata.org/entity/Q3962
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,http://www.wikidata.org/entity/Q15026,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,http://www.wikidata.org/entity/Q5,,,
cup,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,,http://www.wikidata.org/entity/Q81727
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,,http://www.wikidata.org/entity/Q5
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726475,,,,,http://www.wikidata.org/entity/Q3962
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,,,,,http://www.wikidata.org/entity/Q5
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,,,,,http://www.wikidata.org/entity/Q3962
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,,,http://www.wikidata.org/entity/Q5,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,,,,,http://www.wikidata.org/entity/Q3962
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,,http://www.wikidata.org/entity/Q5,,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,,,,,http://www.wikidata.org/entity/Q3962
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,http://www.wikidata.org/entity/Q3962,,,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,http://www.wikidata.org/entity/Q3962,,,,
cup,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,http://www.wikidata.org/entity/Q81727,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726485,,,,,http://www.wikidata.org/entity/Q3962
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726486,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726486,,,,,http://www.wikidata.org/entity/Q5
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726486,,,,,http://www.wikidata.org/entity/Q3962
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726486,http://www.wikidata.org/entity/Q3962,,,http://www.wikidata.org/entity/Q3962,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726486,,,,,http://www.wikidata.org/entity/Q5
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726486,,,,,http://www.wikidata.org/entity/Q3962
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726486,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726486,,http://www.wikidata.org/entity/Q5,,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726486,,http://www.wikidata.org/entity/Q3962,,http://www.wikidata.org/entity/Q3962,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726487,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726487,http://www.wikidata.org/entity/Q5,,,,
bottle,http://commons.wikimedia.org/wiki/Special:EntityData/M87726487,,,,,http://www.wikidata.org/entity/Q80228
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726487,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726487,,,,,
remote,http://commons.wikimedia.org/wiki/Special:EntityData/M87726487,,,,http://www.wikidata.org/entity/Q185091,
bottle,http://commons.wikimedia.org/wiki/Special:EntityData/M87726487,,http://www.wikidata.org/entity/Q80228,,,
bottle,http://commons.wikimedia.org/wiki/Special:EntityData/M87726487,,http://www.wikidata.org/entity/Q80228,,,
bowl,http://commons.wikimedia.org/wiki/Special:EntityData/M87726487,,http://www.wikidata.org/entity/Q153988,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726488,,http://www.wikidata.org/entity/Q5,,,
bottle,http://commons.wikimedia.org/wiki/Special:EntityData/M87726488,,,,http://www.wikidata.org/entity/Q80228,
cup,http://commons.wikimedia.org/wiki/Special:EntityData/M87726488,,,,http://www.wikidata.org/entity/Q81727,
bowl,http://commons.wikimedia.org/wiki/Special:EntityData/M87726488,http://www.wikidata.org/entity/Q153988,,,http://www.wikidata.org/entity/Q153988,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726488,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726488,http://www.wikidata.org/entity/Q5,,,,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87726691,,,,,http://www.wikidata.org/entity/Q34493
broccoli,http://commons.wikimedia.org/wiki/Special:EntityData/M87726933,,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87727295,,,,http://www.wikidata.org/entity/Q5,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87727295,http://www.wikidata.org/entity/Q34493,,,http://www.wikidata.org/entity/Q34493,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87727295,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87727295,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87727295,,,,http://www.wikidata.org/entity/Q5,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87727295,,http://www.wikidata.org/entity/Q1420,,http://www.wikidata.org/entity/Q1420,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87727295,,http://www.wikidata.org/entity/Q43193,,http://www.wikidata.org/entity/Q43193,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87727483,http://www.wikidata.org/entity/Q5,,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M87727483,,http://www.wikidata.org/entity/Q35872,,http://www.wikidata.org/entity/Q35872,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M87727483,,,,,http://www.wikidata.org/entity/Q35872
traffic,http://commons.wikimedia.org/wiki/Special:EntityData/M87728608,,,,,http://www.wikidata.org/entity/Q8004
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87729007,,http://www.wikidata.org/entity/Q5,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87729007,,,http://www.wikidata.org/entity/Q5,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87729007,,,,http://www.wikidata.org/entity/Q5113,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87729765,,,,,http://www.wikidata.org/entity/Q11442
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87729765,,,,,http://www.wikidata.org/entity/Q11442
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87729882,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87729882,,http://www.wikidata.org/entity/Q5,http://www.wikidata.org/entity/Q5,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87733436,,,,,http://www.wikidata.org/entity/Q43193
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87733444,,,,,http://www.wikidata.org/entity/Q34493
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87733444,,http://www.wikidata.org/entity/Q5,,,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87733444,,http://www.wikidata.org/entity/Q34493,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87733444,,,,,http://www.wikidata.org/entity/Q5
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87733444,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87733445,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87733445,,,,,http://www.wikidata.org/entity/Q43193
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87733445,http://www.wikidata.org/entity/Q34493,,,http://www.wikidata.org/entity/Q34493,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87733445,http://www.wikidata.org/entity/Q5,,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87733446,,,,,http://www.wikidata.org/entity/Q43193
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87733446,,,,http://www.wikidata.org/entity/Q34493,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87733446,,http://www.wikidata.org/entity/Q1420,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87733446,http://www.wikidata.org/entity/Q1420,,,http://www.wikidata.org/entity/Q1420,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87733447,,,,,http://www.wikidata.org/entity/Q5
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87733447,,,,http://www.wikidata.org/entity/Q34493,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87733447,,,,,http://www.wikidata.org/entity/Q5
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87733447,,,,,http://www.wikidata.org/entity/Q43193
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87733447,,http://www.wikidata.org/entity/Q1420,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87733735,,http://www.wikidata.org/entity/Q870,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87733735,,,,http://www.wikidata.org/entity/Q870,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87740371,,,,,http://www.wikidata.org/entity/Q5638
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87740371,,http://www.wikidata.org/entity/Q43193,,,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87740417,,,,,http://www.wikidata.org/entity/Q34493
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87741540,,,,,http://www.wikidata.org/entity/Q5113
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87742261,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87742262,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87742262,http://www.wikidata.org/entity/Q870,,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87742263,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87742263,,http://www.wikidata.org/entity/Q870,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87742542,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87742555,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87742555,http://www.wikidata.org/entity/Q1420,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87742777,,,,http://www.wikidata.org/entity/Q5638,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87742777,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87742803,,,,http://www.wikidata.org/entity/Q5638,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87742810,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87742810,,http://www.wikidata.org/entity/Q5638,,,
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M87742944,,,,,http://www.wikidata.org/entity/Q146
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M87742957,,,,,http://www.wikidata.org/entity/Q146
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M87742992,,,,,http://www.wikidata.org/entity/Q146
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87743387,,,,,http://www.wikidata.org/entity/Q5
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M87743387,http://www.wikidata.org/entity/Q144,,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87743387,,,,,http://www.wikidata.org/entity/Q11442
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87744096,,,,http://www.wikidata.org/entity/Q1420,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87744096,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87744096,,,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87744096,,,,http://www.wikidata.org/entity/Q5638,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87744096,,,,http://www.wikidata.org/entity/Q43193,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87744096,,,,http://www.wikidata.org/entity/Q5638,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87744354,,,,,http://www.wikidata.org/entity/Q5113
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87744740,,http://www.wikidata.org/entity/Q11442,,http://www.wikidata.org/entity/Q11442,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87744740,,,,http://www.wikidata.org/entity/Q11442,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87744740,,,,http://www.wikidata.org/entity/Q11442,
knife,http://commons.wikimedia.org/wiki/Special:EntityData/M87744783,,,,,http://www.wikidata.org/entity/Q32489
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87745037,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87745037,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87745037,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87745037,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87745037,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87745037,http://www.wikidata.org/entity/Q5,,,,
umbrella,http://commons.wikimedia.org/wiki/Special:EntityData/M87745037,,http://www.wikidata.org/entity/Q41607,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87745037,,http://www.wikidata.org/entity/Q5,,,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87745316,,http://www.wikidata.org/entity/Q15026,,http://www.wikidata.org/entity/Q15026,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87745435,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87745435,http://www.wikidata.org/entity/Q1420,,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87745435,,,,,http://www.wikidata.org/entity/Q43193
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87745436,,,,,http://www.wikidata.org/entity/Q5113
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87745522,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87745522,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87745523,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87745525,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87745526,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87745526,http://www.wikidata.org/entity/Q870,,,,
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M87745831,,,,,http://www.wikidata.org/entity/Q146
